"iso3","name","period","value","source"
"NIU","NIUE","2006",NA,"cred"
"NLD","NETHERLANDS","2006",1,"cred"
"NOR","NORWAY","2006",NA,"cred"
"NPL","NEPAL","2006",8,"cred"
"NZL","NEW ZEALAND","2006",1,"cred"
"OMN","OMAN","2006",NA,"cred"
"PAK","PAKISTAN","2006",13,"cred"
"PAN","PANAMA","2006",4,"cred"
"PER","PERU","2006",11,"cred"
"PHL","PHILIPPINES","2006",25,"cred"
"PLW","PALAU","2006",NA,"cred"
"PNG","PAPUA NEW GUINEA","2006",6,"cred"
"POL","POLAND","2006",3,"cred"
"PRI","PUERTO RICO","2006",NA,"cred"
"PRK","KOREA, D.P.R.O.","2006",3,"cred"
"PRT","PORTUGAL","2006",2,"cred"
"PRY","PARAGUAY","2006",1,"cred"
"PSE","""State of Palestine""","2006",NA,"cred"
"PYF","FRENCH POLYNESIA","2006",NA,"cred"
"QAT","QATAR","2006",NA,"cred"
"REU","REUNION","2006",NA,"cred"
"ROU","Romania","2006",8,"cred"
"RUS","RUSSIA","2006",13,"cred"
"RWA","RWANDA","2006",2,"cred"
"SAU","SAUDI ARABIA","2006",3,"cred"
"SDN","SUDAN","2006",9,"cred"
"SEN","SENEGAL","2006",3,"cred"
"SGP","SINGAPORE","2006",NA,"cred"
"SHN","ST. HELENA","2006",NA,"cred"
"SLB","SOLOMON ISLANDS","2006",NA,"cred"
"SLE","SIERRA LEONE","2006",1,"cred"
"SLV","EL SALVADOR","2006",2,"cred"
